file_name,start_time,end_time,phoneme,word,preceding_phone,following_phone,f1_10,f1_20,f1_30,f1_40,f1_50,f1_60,f1_70,f1_80,f1_90,f2_10,f2_20,f2_30,f2_40,f2_50,f2_60,f2_70,f2_80,f2_90,f3_10,f3_20,f3_30,f3_40,f3_50,f3_60,f3_70,f3_80,f3_90,f4_10,f4_20,f4_30,f4_40,f4_50,f4_60,f4_70,f4_80,f4_90,f5_10,f5_20,f5_30,f5_40,f5_50,f5_60,f5_70,f5_80,f5_90,bw1_10,bw1_20,bw1_30,bw1_40,bw1_50,bw1_60,bw1_70,bw1_80,bw1_90,bw2_10,bw2_20,bw2_30,bw2_40,bw2_50,bw2_60,bw2_70,bw2_80,bw2_90,bw3_10,bw3_20,bw3_30,bw3_40,bw3_50,bw3_60,bw3_70,bw3_80,bw3_90,bw4_10,bw4_20,bw4_30,bw4_40,bw4_50,bw4_60,bw4_70,bw4_80,bw4_90,bw5_10,bw5_20,bw5_30,bw5_40,bw5_50,bw5_60,bw5_70,bw5_80,bw5_90
jal_prodShadow0_oka,0.5665000000,0.7000000000,k,,o,a,1048.1188,1005.4772,940.9360,1061.6252,1037.5556,818.8880,921.6297,994.4872,1111.9246,2596.6265,2496.4032,2232.1607,2264.4171,2226.9383,1992.3945,1996.3216,1708.4118,1486.3490,3735.7085,3162.8459,2875.2844,3151.5587,3388.8553,3321.7495,2811.1350,2224.6022,1930.9051,4795.4362,4711.7596,4325.1968,4280.2358,4001.1485,4052.8386,3973.8851,3596.5138,3557.9211,,,,,,,,5004.1530,4990.3088,173.7972,259.5243,298.1455,70.6250,254.5054,470.2714,888.1573,385.4418,816.4616,598.4659,838.3445,660.4798,345.6547,591.8838,571.0403,524.1663,53.8426,3054.9338,894.2442,1796.7333,1381.1387,520.5832,924.5805,3907.9503,1246.5948,989.9075,669.2160,1143.4158,913.8807,931.9774,740.1443,1136.6666,1075.0414,1016.0716,334.1577,343.8614,,,,,,,,213.6862,261.8723
jal_prodShadow0_oka,0.7000000000,0.8524000000,a,,k,boundary,736.0951,800.2215,842.6459,882.7759,893.7567,887.6920,742.4014,739.1753,1071.4531,1708.5261,1666.3976,1351.7274,1459.5434,1331.2288,1106.0126,1007.4203,1166.4829,1641.5769,2958.7241,2960.5502,1672.7876,1662.3700,1627.3935,1621.1722,1917.4625,2156.7331,3345.7120,4235.8522,4278.4568,2989.4486,3001.1583,3049.7244,3160.2258,3356.2678,3498.2287,3943.0704,,,4333.5812,4179.1334,4203.3614,4286.4895,4183.5625,4180.3313,,86.2560,81.4595,81.4736,107.6065,101.4062,130.1701,1639.8616,1193.7649,828.8431,69.0776,98.7499,3962.4872,3759.1392,2877.1208,1804.8239,187.7050,307.1382,359.1454,246.0307,138.0095,109.3253,93.9998,159.4284,223.4887,185.4240,609.6378,320.5126,513.8061,483.4212,131.3728,198.3882,108.7203,178.8229,110.7344,318.1194,1075.9199,,,470.7787,525.7122,634.2527,423.3045,152.1012,281.7944,
jal_prodShadow0_oka1,0.5009000000,0.6200000000,o,,boundary,k,648.9977,634.5072,651.3108,655.8399,647.4621,627.8508,601.5662,554.1778,497.8979,1119.0060,1068.3037,1069.5826,1094.1021,1106.7854,1068.6159,1047.7267,1022.3858,1045.9284,3340.5307,3344.5049,3368.6393,3407.7086,3443.8291,3401.4484,3365.9122,3439.6101,3441.7201,3955.1752,3962.9040,3941.1683,3911.8880,3927.6214,3986.7813,3995.7026,4081.7163,4257.0784,,,,,,,,,4472.7164,95.0304,67.3361,39.4617,45.4088,38.8207,44.0092,75.1978,179.1252,219.9018,108.0422,59.7148,67.8231,104.6452,112.1400,39.3500,34.3761,24.8762,57.6951,174.6445,180.5850,183.7778,153.2994,119.2596,161.2948,232.7091,325.6204,444.3471,110.9108,104.7821,200.6471,240.4984,286.6433,156.1117,135.5463,239.2057,2004.3665,,,,,,,,,809.7116
jal_prodShadow0_oka1,0.6200000000,0.7600000000,k,,o,a,717.5564,724.0817,1016.0790,1071.5716,933.3782,834.9857,1228.0491,1232.5684,613.3960,1143.3318,1354.5630,2190.7070,2257.2997,1595.8867,2136.7419,1926.2360,1813.9107,1851.0808,2589.3448,2720.2491,2980.4848,3174.6918,2841.9218,3307.1974,3383.4194,3303.6511,3090.0063,3787.0970,3885.1751,4177.6069,4186.3219,3979.3180,4191.1553,4738.2514,4806.7089,4049.1938,,,,,,,,,4667.1270,483.5417,343.6227,141.9121,84.7158,377.2772,439.2574,182.0637,290.1009,423.3706,293.9404,964.9875,710.9505,450.9712,1698.8635,766.2517,293.7128,94.6611,81.5735,397.3552,790.0448,1352.3755,773.7431,783.5390,917.5467,361.9720,383.1198,336.4210,306.6063,512.9607,722.7858,715.5385,587.0028,1178.2635,550.7066,1489.2346,4466.1981,,,,,,,,,324.9829
jal_prodShadow0_oka1,0.7600000000,0.9500000000,a,,k,boundary,743.3626,840.8067,893.9019,584.2850,979.9643,999.7404,1038.3068,965.7972,955.4432,1797.6953,1735.8669,1711.0277,937.7223,1684.2648,1711.8138,1709.9119,1694.5240,1631.0067,3041.2477,2897.0857,2858.4224,1698.6601,3017.0021,3075.0956,3072.7079,3137.5801,3209.3911,4221.6929,4166.5020,4116.6315,2958.9063,4011.9821,4136.9305,4128.3113,3940.6715,4028.8151,,,,4192.8386,,,,,,75.6610,120.1548,121.5888,3126.6773,127.6166,182.3169,444.2520,242.0287,306.4067,72.3772,96.0824,103.0335,125.1472,90.5665,269.2530,253.1508,178.0219,226.5722,254.8575,226.0666,201.2401,217.2082,222.0065,149.0460,420.2231,232.0471,291.8302,544.8662,612.8154,1441.1176,182.4196,900.1036,450.6995,415.6945,463.5085,239.0392,,,,433.0609,,,,,
jal_prodShadow0_oka2,0.2838000000,0.4109000000,o,,boundary,k,632.5063,667.6204,665.6919,652.3858,644.6382,634.1139,625.4603,604.6045,551.2469,1046.3719,1083.0097,1095.2382,1088.6138,1076.0527,1068.0887,1058.3415,1032.9813,1024.5764,3404.9740,3433.3489,3373.4660,3345.6852,3304.2332,3310.2532,3370.9916,3357.9438,3363.7716,4107.3713,4090.3805,4136.8380,4143.9084,4117.5370,4080.0858,4105.8457,4120.4549,4158.8609,,,,,,,,,4505.3297,59.4796,71.5942,60.1966,35.9394,34.4515,40.6401,51.4467,69.7366,102.3366,69.8273,98.9170,94.0686,51.1160,61.5734,60.6771,58.8260,51.2690,30.1786,414.0267,391.3820,376.3040,235.5906,324.3555,324.1032,333.8363,282.8838,277.3685,244.8673,268.1104,266.4930,171.9989,239.9046,325.3484,285.5724,163.6676,384.4204,,,,,,,,,2062.5115
jal_prodShadow0_oka2,0.4109000000,0.5457000000,k,,o,a,603.8944,650.0343,476.6458,932.8459,741.0736,450.5054,1078.7981,975.4441,976.9009,1150.7713,1443.1590,992.6357,1750.2312,970.6492,1357.0548,2157.7141,1798.9652,1833.1915,2468.3515,2377.4788,2397.1783,3265.8026,2217.4799,2532.7326,3010.6602,2103.9304,2106.8376,3732.4985,3764.3062,3699.3127,4432.1519,3864.8819,3722.4647,4262.4664,3642.6541,3731.2198,4688.6560,4758.8229,5204.0491,,4928.6945,4964.8072,,4939.9589,4804.7880,578.8733,72.0750,1689.3556,737.0959,1072.2866,880.1515,414.9938,372.0302,522.0793,316.3951,963.6156,363.8286,881.7019,1316.6450,605.1101,922.3573,1620.5036,141.1599,1159.4056,1368.9389,733.4984,740.4037,742.4894,1029.5663,737.9554,402.5300,1977.6462,601.1378,578.8410,437.6100,779.8450,885.1696,635.8928,491.1235,850.8848,1451.7929,411.1429,743.3533,1230.8432,,858.2643,1373.3226,,286.0329,343.4711
jal_prodShadow0_oka2,0.5457000000,0.7158000000,a,,k,boundary,711.8817,826.6396,887.3821,920.3252,940.8533,1005.9461,945.8424,913.2627,1038.2565,1692.2062,1643.1047,1651.4207,1598.4061,1612.3960,1646.1999,1617.7664,1603.3303,1525.9164,2978.6369,2915.2251,2794.7741,2856.7441,2858.9235,2813.9754,2903.2772,2732.4557,3141.5592,4430.1106,4241.0676,3919.8778,4334.7027,3749.1326,2983.3851,3043.6459,3172.1831,3954.7225,4454.9164,,,4518.0359,4114.3963,4168.3561,4303.1108,4137.2237,,52.8010,41.2211,28.4056,22.1762,67.1691,108.3596,295.4083,192.8516,752.5583,97.6453,100.7196,48.5621,175.1111,64.1248,67.9100,131.2941,186.6732,716.5146,248.9640,162.8729,135.4313,340.3963,165.0168,772.8590,1736.4128,1710.5582,369.6569,323.0804,555.3604,887.9604,315.2476,2490.8298,943.6927,278.2624,280.1348,204.1785,6164.3470,,,2229.4258,1390.5542,811.1379,608.8010,222.7750,
jal_prodShadow0_paka,0.5811000000,0.5900000000,p,,boundary,a,739.5074,744.9064,748.8212,752.4727,756.1243,759.7759,763.4275,767.0790,770.7306,1569.1216,1566.4420,1561.3770,1555.8890,1550.4010,1544.9130,1539.4250,1533.9370,1528.4490,2057.4367,1846.1558,1837.8894,1865.6201,1893.3508,1921.0815,1948.8123,1976.5430,2004.2737,3291.4962,3198.2235,3183.2634,3182.1891,3181.1148,3180.0405,3178.9662,3177.8920,3176.8177,4424.4304,4429.9631,4428.0351,4424.7843,4421.5335,4418.2827,4415.0319,4411.7811,4408.5303,82.1556,76.6082,76.1497,76.5935,77.0373,77.4811,77.9249,78.3687,78.8126,188.1202,173.9043,171.5007,171.1916,170.8826,170.5735,170.2644,169.9553,169.6463,2634.3171,2984.4462,2902.3193,2743.5476,2584.7759,2426.0043,2267.2326,2108.4609,1949.6893,847.7863,220.9691,125.0074,123.1734,121.3393,119.5053,117.6713,115.8373,114.0033,362.2434,267.4547,245.3924,236.2254,227.0584,217.8915,208.7245,199.5575,190.3905
jal_prodShadow0_paka,0.5900000000,0.7022000000,a,,p,k,883.4489,961.4691,1042.1001,1035.7016,1020.2527,1015.2257,1003.7269,962.5568,869.7900,1572.7515,1604.9851,1635.3561,1637.8922,1619.4964,1607.4338,1614.7445,1632.4810,1506.4296,2574.2470,2920.1834,2563.0242,2467.9660,2577.4167,2264.5888,2047.4662,2103.4005,2074.4200,3203.9366,3259.6907,3673.0125,3116.8340,3072.8752,3042.8279,3040.5879,3106.0601,3511.9464,4418.1944,4310.9352,4153.0463,4156.8795,4109.1550,4122.2574,4120.3171,4406.8254,4404.7324,65.3857,105.1752,88.9028,48.7147,40.2120,52.9751,71.4901,107.0201,171.8780,143.8451,125.8914,118.8189,114.5538,107.9145,82.3536,85.3104,108.8529,4013.5590,3117.8094,3890.2702,3945.0322,4520.7762,3535.9640,2299.3520,2211.7401,3182.6000,189.1865,278.6878,1510.5235,586.2904,217.8413,291.8685,254.1393,203.5581,325.6023,487.2518,540.2912,832.9233,698.5007,583.1017,435.2183,362.0014,378.1831,594.2318,739.3954
jal_prodShadow0_paka,0.7022000000,0.8300000000,k,,a,a,1079.4278,1066.1185,1005.9634,959.5870,1032.4933,1027.5134,1070.7437,1113.5157,888.3816,1646.5595,1676.7000,1668.4562,1667.2807,1640.0018,1691.5913,1901.6536,1965.0465,1990.0329,3140.9383,3044.2936,3032.8759,3009.5076,2945.0874,3094.9786,3090.3875,2795.5533,3098.5600,4641.7747,4041.9458,4004.1487,4051.8597,4065.9782,4244.0399,4365.5928,3468.0746,3947.1810,,,,,,,,5024.3458,5045.1709,265.6659,145.2828,157.9426,173.3272,114.3877,157.5930,112.9402,632.1407,596.4953,242.5372,402.2238,139.2974,248.2934,245.8646,290.8109,283.4041,221.3148,173.0415,537.2941,427.3643,274.9397,558.0267,511.2226,435.2230,398.2015,1108.5501,358.7454,769.4600,668.5744,816.7174,1077.3596,1353.4568,651.6643,623.1067,1056.8221,1789.8455,,,,,,,,784.5721,796.5776
jal_prodShadow0_paka,0.8300000000,1.0059000000,a,,k,boundary,766.0218,856.2057,906.2167,940.8526,946.1339,879.3594,968.9147,1007.1463,992.1157,1910.6174,1876.4149,1765.6445,1724.5792,1637.9198,991.5269,1650.7998,1711.6290,1678.5561,2933.4308,2813.7813,2722.8955,2734.9516,2117.7259,1702.5579,2990.0108,2980.6688,3157.7492,3982.5290,3973.1985,3900.9252,3209.5688,3226.0065,2913.4498,4026.6521,4005.5361,4120.3035,4297.4553,,,3930.7113,3939.1352,4004.1340,,,,76.1397,85.3186,99.4725,111.7193,119.7002,1227.0810,195.6574,143.9909,410.5686,141.1232,116.9791,126.9589,138.6751,2247.6881,1854.2249,180.1785,281.1351,193.4863,415.8402,377.6352,288.1709,285.2928,191.0320,106.5639,291.3544,141.2715,108.7161,5923.6226,823.4412,757.7971,7990.3117,386.7184,258.9163,470.4745,456.2017,252.4022,662.2362,,,676.8975,415.3618,504.7260,,,
jal_prodShadow0_paka1,0.4631000000,0.4800000000,p,,boundary,a,617.7290,638.6495,659.5700,680.4905,696.8696,711.5178,726.1659,740.7532,753.0096,1760.2845,1664.4587,1568.6329,1472.8071,1448.8807,1452.3602,1455.8397,1459.3722,1464.9351,2255.6990,2203.0039,2150.3087,2097.6136,2306.4101,2614.8794,2923.3488,3223.9541,3223.1049,3417.5686,3382.8685,3348.1684,3313.4683,3532.7384,3848.8143,4164.8902,4471.8136,4427.8934,4674.0484,4656.9712,4639.8941,4622.8170,4618.1041,4618.1041,,,,248.2477,208.7915,169.3354,129.8792,107.5377,91.7198,75.9018,60.4598,59.4261,645.6460,683.5415,721.4370,759.3325,657.4505,502.2895,347.1285,195.8449,193.1971,715.8940,888.4038,1060.9136,1233.4233,1045.3541,719.8430,394.3318,77.2992,85.2770,208.4770,205.0778,201.6786,198.2794,287.0948,411.0598,535.0247,656.7225,691.5174,508.6950,567.0334,625.3719,683.7104,699.8104,699.8104,,,
jal_prodShadow0_paka1,0.4800000000,0.5900000000,a,,p,k,699.2308,916.1232,932.4049,952.6651,983.9006,996.4040,1002.4653,963.9894,914.7920,949.3178,1346.3852,1516.1312,1505.2156,1513.9431,1378.0154,1535.9924,1622.5304,1630.5989,1493.7862,1509.7891,1579.1472,1687.7656,1595.1216,1581.2984,3038.0739,3345.5751,3337.1901,3258.9225,3272.4495,3263.2865,3241.1203,3202.1677,3214.6050,3993.3628,4253.3183,4350.7021,4228.6477,4189.0136,4171.9900,4158.5867,4101.1186,4058.6870,,,,3144.1500,86.5536,84.2652,118.9579,146.1280,153.0228,126.9339,176.7795,281.1054,848.3241,2455.7079,222.7733,205.0734,663.0352,1366.6531,350.6729,115.1468,157.8067,169.6964,307.7610,1607.8859,1756.9561,1014.9445,219.4359,150.6373,272.8612,232.0995,162.8429,107.0122,128.1344,162.1650,156.3551,133.9971,196.8669,282.5590,501.3043,490.7022,294.1144,246.0481,245.6632,172.1609,184.8202,,,
jal_prodShadow0_paka1,0.5900000000,0.7300000000,k,,a,a,1020.1894,1086.1144,1187.2306,1013.6886,1156.3918,1080.8510,1105.3196,1061.8488,894.5555,1777.8165,1808.0225,2022.7968,1499.0374,1934.6437,2413.0147,2063.5934,1996.1803,2014.6245,3327.3594,3071.4681,3238.2768,2881.2505,3025.2388,3685.8252,2756.9377,2563.3139,3027.3830,4486.0185,4348.6024,4206.9490,3630.5171,4339.8690,5130.7169,3655.3366,3359.0444,4463.3648,,,,4630.7283,,,4812.6503,5009.0546,,516.6982,421.7958,268.8502,293.6593,263.6909,209.8304,742.1096,483.1564,467.4625,181.1602,644.2243,900.3191,842.9043,808.6060,639.7338,277.3735,105.2018,121.2582,669.6523,613.1711,1313.2220,993.0806,693.6175,1066.0081,5378.8335,1280.3131,263.5315,813.7779,801.5843,928.1198,1740.6594,659.2236,1670.6061,937.3821,1098.3662,399.1806,,,,1037.1064,,,769.1066,388.7483,
jal_prodShadow0_paka1,0.7300000000,0.8748000000,a,,k,boundary,801.8965,853.1421,894.2837,916.1137,927.5234,958.1122,1002.4686,1112.3455,935.4844,1838.0672,1448.8863,1172.1863,1237.3641,1059.4168,1617.7304,1687.3302,1659.0884,1644.7425,2889.5067,1777.4063,1739.2772,1720.0060,1686.7432,2968.3240,3112.6537,3154.7925,3187.3207,4003.4254,2894.7776,2849.7100,2872.5219,2926.0432,3909.4039,3938.0021,3848.7836,4044.6794,,4041.7314,3928.5646,4065.5822,4014.3829,,,,,105.5711,112.8123,132.1367,148.0862,180.3731,161.1351,134.2517,563.3076,502.2002,152.6609,3791.9696,3518.7910,2048.4577,1851.7757,193.7776,167.4173,276.9755,168.5567,318.8365,170.5713,153.2549,169.6860,205.1032,179.3079,171.9325,268.2359,155.3352,1009.6644,249.3735,287.8196,288.8677,207.3963,384.8504,253.9753,416.0168,121.2125,,413.1871,559.0235,395.2921,288.0768,,,,
jal_prodShadow0_paka2,0.4683000000,0.4800000000,p,,boundary,a,616.8007,623.3574,654.1560,684.9546,715.7532,746.5518,777.3504,788.8106,796.4749,1773.0203,1761.1306,1717.5802,1674.0298,1630.4794,1586.9290,1543.3786,1432.6216,1308.6724,2458.0835,2463.5374,2594.5213,2725.5051,2856.4889,2987.4728,3118.4566,2889.0338,2588.8655,3470.8148,3508.6365,3734.9396,3961.2427,4187.5458,4413.8490,4640.1521,4431.5558,4137.5916,4995.1575,4985.5515,4985.5515,4985.5515,,,,,,323.8465,319.7700,291.7916,263.8133,235.8349,207.8565,179.8782,164.0961,150.7081,1153.3590,1142.3418,992.7614,843.1809,693.6005,544.0201,394.4397,882.4855,1495.6931,736.7220,728.2081,644.9917,561.7754,478.5590,395.3426,312.1262,288.9853,277.6368,271.8593,299.9502,422.8567,545.7633,668.6699,791.5765,914.4830,808.0335,656.5628,438.3196,448.6327,448.6327,448.6327,,,,,
jal_prodShadow0_paka2,0.4800000000,0.5700000000,a,,p,k,851.4533,877.4083,945.2674,977.8096,972.0335,949.5988,933.3444,878.2010,868.3921,1401.2661,1524.9679,1572.9801,1581.8942,1601.0061,1596.7269,1613.7231,1606.9345,1622.5094,1547.7217,1772.4396,1608.4969,1614.2959,1743.2246,1739.9993,2651.0470,3260.9749,3317.7370,3096.6001,3137.3453,3107.3842,3080.8884,3107.3290,3172.4780,3886.5043,4410.4491,4456.1460,4380.5070,4430.4395,4412.4006,4391.7781,4349.5757,4299.2975,,,,70.4035,89.7569,122.3346,93.7811,85.6907,122.9033,166.9555,241.0675,308.4042,3531.9899,333.5068,324.6057,1502.1164,201.5866,147.2387,124.7632,114.9732,151.7442,310.3357,1526.0245,1560.1724,966.3706,2648.6479,2668.9497,1248.1935,222.6889,104.5221,162.5057,179.0801,133.3316,160.6424,220.8063,216.7859,291.2923,377.9250,341.9973,382.0096,272.7659,289.6964,287.1136,433.4190,507.3964,,,
jal_prodShadow0_paka2,0.5700000000,0.7500000000,k,,a,a,1068.7191,1166.9728,1078.1416,1167.1512,1175.5294,1467.4480,1263.6770,1095.0654,1053.4417,1808.1079,1585.4305,1516.5238,2067.7579,2256.1873,2688.9520,2474.6864,2067.2808,2002.0079,3188.6598,2856.6510,2930.5649,3195.4516,3154.8975,2789.2332,2844.3514,3365.7319,2127.5756,4195.5714,4182.7657,4145.8657,4110.8235,4206.9447,4128.8675,4101.3379,4629.3445,3525.0437,,,,,,,,,4992.8317,240.4742,1564.0690,409.2853,374.8284,368.1036,697.3833,598.6082,670.7228,553.9254,407.5321,435.2880,1208.6194,710.8648,637.1784,1433.8746,624.1213,384.9361,120.5230,518.8738,1046.3526,441.1826,899.1184,717.1463,951.9977,1998.1961,1034.0972,4288.9448,450.6574,591.2386,709.2264,1083.8591,845.5069,747.1514,668.1396,1750.4139,693.0629,,,,,,,,,411.3706
jal_prodShadow0_paka2,0.7500000000,0.8985000000,a,,k,boundary,785.8116,842.2900,882.0134,891.7970,957.0228,959.3683,1129.8046,1011.9338,987.3779,1839.2233,1811.9263,1594.6324,1582.8797,1733.9068,1643.9949,1699.2647,1662.9386,1703.5661,2858.8203,2795.2586,1771.6356,1748.6525,3021.0619,3064.8187,3146.9999,3372.1373,3383.1894,4299.2322,4219.1165,2831.9516,2822.5957,4253.6444,4041.2916,4144.2580,4508.6170,4095.0905,,,4214.0108,4399.9169,,,,,,74.8924,76.2366,83.1146,86.6026,143.3529,371.4774,340.5071,613.4122,183.9049,201.6795,137.3353,4629.8779,828.3034,99.4488,212.7222,274.2952,137.0764,242.5007,245.0188,180.7467,148.1223,1540.6369,223.9616,149.2220,99.9409,387.4878,329.9792,412.6045,546.7474,146.5236,174.8606,1107.8635,451.8707,426.6610,1204.4254,302.4365,,,588.4551,694.0351,,,,,
jal_prodShadow0_taka,0.4311000000,0.4600000000,t̪,,boundary,a,946.1055,888.5521,836.9194,800.4276,762.1331,710.1108,658.0886,679.7109,705.1249,1856.3402,1809.8772,1779.7409,1791.3552,1805.7541,1841.3578,1876.9616,1516.7922,1136.2463,2595.9062,2608.9431,2646.3983,2746.2962,2791.9421,2424.4615,2056.9808,1925.7896,1806.7640,3715.1336,3702.4610,3691.1695,3683.4102,3666.6312,3581.1676,3495.7041,3421.5416,3347.9610,4896.9706,4893.2670,4890.7376,4891.2109,4890.1125,4877.0462,4863.9798,4811.4396,4756.8670,504.8832,556.7956,588.3454,567.8238,534.0707,399.5611,265.0516,218.8090,177.1110,781.4695,793.6553,782.0323,709.5252,628.2872,480.5634,332.8395,1160.6694,2038.7264,621.0676,656.1703,716.1909,839.9315,1282.5948,4153.8445,7025.0943,4124.9548,927.6713,335.6005,296.5227,275.7361,301.7243,325.4039,331.5028,337.6017,266.8540,192.1498,714.4765,669.4508,598.5472,461.4686,345.7688,392.8680,439.9673,396.9867,349.3683
jal_prodShadow0_taka,0.4600000000,0.5800000000,a,,t̪,k,790.2165,851.7191,914.9646,949.6908,956.7089,943.9216,918.4668,827.7608,753.8023,1389.6433,1709.4745,1689.2112,1660.4907,1596.2513,1400.4188,1586.3250,1727.9337,1709.2171,1781.3778,1753.6657,1694.0033,1840.3610,1669.8537,1675.7826,2750.6108,3076.9083,3111.0282,3342.3052,3365.0254,3355.5136,3270.0010,2955.2469,3045.8275,4147.3805,4542.1093,4673.6882,4575.6397,4575.3020,4413.4969,4180.4932,4157.9289,4266.7129,,,,118.3843,117.8531,144.3275,116.7688,99.5930,106.1032,130.7442,151.9868,340.8375,2553.5996,250.1227,1097.7017,407.4595,3969.2766,3486.8892,798.5433,119.8752,94.4419,173.2561,1953.9855,472.5559,1505.1817,365.8915,252.3584,284.0637,111.3502,122.7160,339.8633,285.8702,318.3140,560.3384,500.6549,307.0787,368.3166,512.5868,306.2777,338.0442,494.6073,489.2672,555.6436,500.1008,454.1158,,,
jal_prodShadow0_taka,0.5800000000,0.6900000000,k,,a,a,936.3863,842.8616,755.3253,1008.3936,963.8163,1235.1265,1507.1717,1407.8748,1195.1278,1880.3784,1711.4367,1763.5049,2031.5964,1921.8995,1931.0442,1969.4228,1930.7021,1646.4948,3555.3007,3092.0666,3037.4283,2891.9887,3025.0161,3130.8437,3451.5417,2616.3292,2576.0048,3994.0468,4384.6486,4247.7754,4147.2460,4292.2447,4253.7086,5005.1972,4001.6351,3967.5723,,,,,,,,4991.9614,4933.6059,326.2394,291.8324,384.2563,463.5365,759.5566,684.4932,1551.2617,247.5852,3094.8735,618.3121,159.8195,244.4834,955.5468,517.8901,705.3130,353.4792,2639.9736,288.5193,1230.4803,606.5483,439.0457,762.0406,637.7512,691.7560,543.3163,316.6461,313.9260,505.8371,770.5899,599.4615,764.3502,708.6920,773.2355,1933.0592,339.7444,266.2866,,,,,,,,300.6063,258.3805
jal_prodShadow0_taka,0.6900000000,0.8625000000,a,,k,boundary,741.6208,832.8417,867.1176,899.2741,902.6133,914.5199,979.4224,1023.1472,999.2912,1791.1817,1704.7622,1670.3076,984.7062,1526.1604,1507.8256,1639.8793,1665.8659,1699.0011,2278.9416,2479.9357,1819.6748,1724.0383,1682.8127,2605.1594,3123.6465,3186.0174,3286.2148,2811.2519,3718.7173,2800.2597,2819.8210,2904.9010,3786.3756,4053.4884,4057.8678,4159.0492,4376.8892,,4201.2754,4124.8815,4099.9639,,,,,75.9139,86.2430,97.9243,1409.3102,154.9813,177.0619,188.0333,116.9669,494.2751,843.5641,2168.7270,2156.6962,5370.0529,2577.2123,911.5732,129.8990,338.3420,136.8459,3788.1314,219.6952,1284.5390,152.9451,174.7367,233.2437,150.5641,191.7477,237.9953,283.4120,473.7805,231.9918,243.1173,176.1814,394.6355,575.5234,417.3944,399.1207,465.6438,,430.4436,483.2392,520.6859,,,,
jal_prodShadow0_taka1,0.5688000000,0.5900000000,t̪,,boundary,a,907.9369,839.2961,770.6552,728.2243,738.7390,749.2538,760.4827,772.8613,785.2398,1934.2790,1950.6873,1967.0956,1957.6606,1896.0203,1834.3800,1713.5083,1497.2763,1281.0443,2838.9901,2880.4432,2921.8962,2985.4965,3093.8356,3202.1747,3075.1752,2569.2899,2063.4046,3741.2037,3716.5210,3691.8382,3806.6357,4203.1926,4599.7495,4639.9605,4106.4683,3572.9762,4868.7711,4926.2386,4983.7061,5022.1451,5022.1451,,,,4580.0860,279.0243,244.6843,210.3442,176.2992,142.8500,109.4007,87.1754,83.0201,78.8649,235.7242,270.3874,305.0506,307.2966,244.0575,180.8184,572.9798,1698.3180,2823.6563,642.8457,796.7253,950.6049,975.6193,740.3173,505.0154,327.4597,242.8734,158.2871,479.0506,618.5157,757.9808,922.6288,1138.1481,1353.6674,1317.7950,877.1919,436.5888,709.7377,739.8460,769.9542,790.0931,790.0931,,,,605.0037
jal_prodShadow0_taka1,0.5900000000,0.7000000000,a,,t̪,k,862.2198,949.5512,977.8981,967.0541,958.2806,709.2096,910.9306,833.1658,795.2380,1703.5801,1670.0465,1635.4723,1627.3569,1658.2195,1163.5132,1718.4045,1741.9886,1804.2642,1779.5737,1830.7563,1941.7386,1971.0105,1895.8945,1700.3595,3089.1989,3106.9769,3450.2409,3227.5041,3163.1552,3094.3170,3009.0721,2957.8690,2988.3090,4044.3576,4286.7022,4628.2783,4360.5170,4302.2907,4105.1765,4085.2650,4072.3329,3994.9689,,,,95.9551,123.4574,86.7756,87.9420,107.6420,3377.2815,169.4636,226.4970,829.7096,464.3166,230.8713,227.8322,219.9295,172.8364,949.3230,141.2217,161.9153,181.8302,1785.3744,2481.2562,3143.5821,2334.7333,2669.3907,152.6915,254.6796,274.0108,516.6846,214.9220,302.8998,303.7227,262.1518,204.4858,213.6766,827.6636,652.0930,1314.4812,442.0354,621.8915,532.4585,343.8689,341.2223,622.6964,,,
jal_prodShadow0_taka1,0.7000000000,0.8200000000,k,,a,a,877.9408,981.2865,979.0072,1023.5939,1002.9865,1389.2675,1320.3187,999.6947,879.1447,1904.0471,1673.5980,1851.0751,1961.3241,1971.1631,1803.1804,1987.7649,2068.9538,2042.9527,3305.4979,3046.9351,2087.4613,3217.6120,3368.3651,2948.1312,3053.8617,2348.5029,2488.5175,4797.1085,4278.7177,3310.5273,4311.2494,4172.5817,4379.7027,4288.4707,3389.7964,3369.7099,,,5149.4060,,,,,4829.4715,4813.9523,464.5026,558.6661,297.0909,161.1092,287.5507,1493.1553,895.5024,493.5876,487.7143,384.4355,218.6095,298.3255,376.3138,380.0680,649.2498,419.9177,180.9551,170.9516,687.6739,401.9207,2026.8204,588.4696,1684.5755,785.2712,828.9320,1821.5248,2191.5513,1551.9407,1105.9198,208.9867,1217.7606,1431.6409,971.0645,631.9886,385.5220,537.8891,,,409.1373,,,,,445.7871,559.4159
