file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
ems_prodShadow3_caca1,0.0,0.962,ems,-53.57372538248698,-62.16805934906006,1.4056940319889204,10.743483923329205
mav_prodShadow3_gota,0.0,0.984,mav,-52.090411750637756,-53.93143081665039,1.4056940319889204,10.044164596965125
mam_prodShadow3_uta2,0.0,0.8528571428571429,mam,-52.96352826286765,-52.144327799479164,1.3971752397355808,10.750309353180556
bco_prodShadow3_baka2,0.0,1.598,bco,-49.02554931640625,-53.69644546508789,1.3919112880267455,12.455091078681681
mav_prodShadow3_bola2,0.0,0.8966666666666666,mav,-53.097325303819446,-47.549787521362305,1.3919106398679069,9.729587466771532
mav_prodShadow3_bala1,0.0,1.028,mav,-47.69894853610437,-45.21462059020996,1.3919099917090683,11.012113064839012
ems_prodShadow3_uta,0.0,0.753,ems,-55.05507161458333,-61.048553466796875,1.3708124588534998,13.269589458991927
djv_prodShadow3_taka2,0.0,1.019,djv,-47.244944852941174,-51.30103015899658,1.3641714247091765,15.553219042399967
jkw_prodShadow3_taka,0.0,0.8309070294784581,jkw,-54.38838949548193,-54.42435169219971,1.3641714247091765,11.3023310401537
djv_prodShadow3_ada,0.0,1.309,djv,-48.36693404103053,-43.08254750569662,1.3539398028529148,15.595724671780545
jal_prodShadow3_eda2,0.0,0.94,jal,-46.19994597739362,-58.47179285685221,1.3198076137108095,13.883426166056594
jmt_prodShadow3_eda2,0.0,1.006,jmt,-49.39721437964109,-49.68042882283529,1.3198076137108095,14.202671081978139
mav_prodShadow3_gaka1,0.0,0.962,mav,-56.81151326497396,-55.906291007995605,1.3127263927541102,9.499557172576045
lmw_prodShadow3_ita1,0.0,1.1596825396825396,lmw,-51.396433863146555,-52.30399831136068,1.3051179216329163,12.503282387170545
bco_prodShadow3_kaka1,0.0,1.1596598639455782,bco,-48.06661671605603,-53.06991672515869,1.3044910150440172,14.384995605032998
jal_prodShadow3_kaka1,0.0,0.8528344671201814,jal,-48.817497702205884,-52.28808307647705,1.3044910150440172,14.018861087589196
jal_prodShadow3_kaka2,0.0,0.8309297052154195,jal,-47.65163780120482,-52.02846813201904,1.3044910150440172,13.930663344256331
mam_prodShadow3_caca2,0.0,0.9826757369614513,mam,-47.28563456632653,-49.35093307495117,1.3044910150440172,14.654283788947277
mav_prodShadow3_kaka2,0.0,0.8747619047619047,mav,-55.930013020833336,-55.55526256561279,1.3044910150440172,10.40136039636569
mam_prodShadow3_caca,0.0,0.8966893424036281,mam,-54.742529296875,-54.75189399719238,1.3044910150440172,12.516929639077809
